sold_to_group,sold_to,sold_to_name,ship_to_state,ship_to,ship_to_name,address,bde_state,salesman_id,salesman_name,longitude,latitude
AHD,A009007,TYRETANIC TYRES,QLD,A009007,TYRETANIC TYRES,27-29 CONNORS RD,QLD,61601120,Maclure Adam,149.1618167,-21.1709054
AHD,A009206,SUPA CHEAP TYRES,NSW,A009206,SUPA CHEAP TYRES,6/15 APPRENTICE DRIVE,NSW,61600775,LUTTRELL STEVE,151.4203569,-33.3287256
AHD,A009613,GLOBAL TYRES,VIC,A009613,GLOBAL TYRES,1652 CENTRE ROAD,VIC,61600996,Bellotto Nicola,145.1504147,-37.9327403
AHD,A009715,HABERFIELD DISCOUNT TYRES,NSW,A009715,HABERFIELD DISCOUNT TYRES,836 PACIFIC HIGWAY,NSW,61601123,Cummings Mark,151.1509834,-33.7532956
AHD,A009718,NEWSOMES TYRES AND MECHANICAL SOUTH,QLD,A009718,NEWSOMES TYRES AND MECHANICAL SOUTH,95 GLADSTONE ROAD,QLD,61600992,Spires Steven,150.5065328,-23.3931685
AHD,A010022,BATEMANS BAY TYRE AND BATTERY SERVI,NSW,A010022,BATEMANS BAY TYRE AND BATTERY SERVI,65 PRINCES HIGHWAY,NSW,61601123,Cummings Mark,150.176923,-35.7176238
AHD,A010522,ABC TYRES,NSW,A010522,ABC TYRES,25 PEARSONS STREET,NSW,61601123,Cummings Mark,147.3450753,-35.1193989
AHD,A010721,GLOUCESTER TYRES & AUTO CENTRE,NSW,A010721,GLOUCESTER TYRES & AUTO CENTRE,89-91 CHURCH STREET,NSW,61600775,LUTTRELL STEVE,151.9578346,-32.008438
AHD,A010918,MOMENTUM 4X4,NSW,A010918,MOMENTUM 4X4,2/206 HIGH STREET,NSW,61600775,LUTTRELL STEVE,152.7199007,-31.4665248
AHD,A011113,GOOD GUYS TYRES AND MECHANICAL,NSW,A011113,GOOD GUYS TYRES AND MECHANICAL,1/9 KEONA CIRCUIT,NSW,61600775,LUTTRELL STEVE,153.0912964,-30.3130524
AHD,A011136,AVALON TYRES & WHEELS,NSW,A011136,AVALON TYRES & WHEELS,68 DARLEY ST,NSW,61601123,Cummings Mark,151.3057946,-33.6744956
AHD,A011143,BOMBALA TYRES,NSW,A011143,BOMBALA TYRES,178 MAYBE STREET,NSW,61601123,Cummings Mark,149.2370233,-36.913652
AHD,A011634,GLADSTONE VALLEY TYRES,QLD,A011634,GLADSTONE VALLEY TYRES,45 TANK STREET,QLD,61600992,Spires Steven,151.2598491,-23.848934
AHD,A011982,BUDGET TYRE SHED,NSW,A011982,BUDGET TYRE SHED,UNIT 7-18/20 ARIZONA ROAD,NSW,61600775,LUTTRELL STEVE,151.4923098,-33.2411832
AHD,A012094,GROTTS PTY LTD,NSW,A012094,GROTTS PTY LTD,15 STOCKLAND DR,NSW,61600775,LUTTRELL STEVE,151.6408016,-32.9319388
AHD,A012111,CAP TRANSPORT PTY LTD,NSW,A012111,CAP TRANSPORT PTY LTD,56A BEAUMONT ROAD,NSW,61601123,Cummings Mark,151.127053,-33.6350671
AHD,A012113,O'CONNELL'S TYRES PTY LTD,VIC,A012113,O'CONNELL'S TYRES PTY LTD,136 MOORE STREET,VIC,61600996,Bellotto Nicola,146.2631619,-38.1629576
AHD,A012299,TYRES FOR BUYERS,NSW,A012299,TYRES FOR BUYERS,2 WAMOON AVE,NSW,61601123,Cummings Mark,146.3972704,-34.549842
AHD,A012312,PRECISION MOBILE TYRE SERVICE,NSW,A012312,PRECISION MOBILE TYRE SERVICE,TYREPLUS 6/21 QUINNS LANE,NSW,61601123,Cummings Mark,150.6056635,-34.9083077
AHD,A012400,WALLAN TYRE CENTRE,VIC,A012400,WALLAN TYRE CENTRE,8 COMMERCIAL DRIVE,VIC,61600996,Bellotto Nicola,145.0028553,-37.4177027
AHD,A012876,WHYALLA TYRES & SUSPENSION,SA,A012876,WHYALLA TYRES & SUSPENSION,1 38A Shed 1&2 Racecourse Road,SA,61600951,Gultjaeff Jason,137.5409788,-33.0347507
AHD,A013015,HPR TYRE FACTORY,NSW,A013015,HPR TYRE FACTORY,UNIT 1 12/18 FAIRFIELD ST,NSW,61601123,Cummings Mark,150.9839392,-33.8704741
AHD,A013090,LANDSBOROUGH TYRES SERVICE,QLD,A013090,LANDSBOROUGH TYRES SERVICE,30 TYTHERLEIGH AVENUE,QLD,61600992,Spires Steven,152.9691052,-26.8074641
AHD,A013115,ALLROUND TYRE MART,NSW,A013115,ALLROUND TYRE MART,239 PRINCESS HIGHWAY,NSW,61601123,Cummings Mark,150.4685537,-35.3692418
AHD,A013398,ROYAL TYRE SA,SA,A013398,ROYAL TYRE SA,136-138 TAPLEYS HILL RD,SA,61600951,Gultjaeff Jason,138.5122224,-34.8756329
AHD,A013471,CHADWICK AUTOMOTIVE REPAIRS,NSW,A013471,CHADWICK AUTOMOTIVE REPAIRS,UNIT 8 3 RICHARD CLOSE,NSW,61601123,Cummings Mark,151.0072185,-33.7725675
AHD,A013560,DALBY TYRES,QLD,A013560,DALBY TYRES,1 McGAHAN STREET,QLD,61601120,Maclure Adam,151.2469538,-27.1743442
AHD,A013574,TYRES FOR TRUCKS,WA,A013574,TYRES FOR TRUCKS,7 MELIADOR WAY,WA,61600247,Fruci Davide,116.036051,-31.8941738
AHD,A013576,JTP TYRE SERVICE,NSW,A013576,JTP TYRE SERVICE,3/8 CATTLE WAY,NSW,61600775,LUTTRELL STEVE,150.7575606,-34.026615
AHD,A013829,HASTINGS WHEELS AND TYRES,NSW,A013829,HASTINGS WHEELS AND TYRES,33 WILLANDRA AVE,NSW,61600775,LUTTRELL STEVE,152.8759835,-31.4669374
AHD,A014028,BM AUTOMOTIVE REPAIRS,NSW,A014028,BM AUTOMOTIVE REPAIRS,1/5 TUMBI CREEK ROAD,NSW,61600775,LUTTRELL STEVE,151.4442876,-33.3601327
AHD,A014267,GOODYEAR AUTOCARE BENDIGO,VIC,A014267,GOODYEAR AUTOCARE BENDIGO,43 McIVOR ROAD,VIC,61601007,Bilston Kelley,144.2925463,-36.756994
AHD,A014439,WALCHA TYRE SERVICE,NSW,A014439,WALCHA TYRE SERVICE,108W  Fitzroy Street,NSW,61600775,LUTTRELL STEVE,151.5874778,-30.9840961
AHD,A014440,BRIDGESTONE SELECT KESWICK,SA,A014440,BRIDGESTONE SELECT KESWICK,114 RICHMOND ROAD,SA,61600951,Gultjaeff Jason,138.5717472,-34.9424229
AHD,A014585,GRAMPIANS TYRE SERVICE,VIC,A014585,GRAMPIANS TYRE SERVICE,299 COLERAINE RD HAMILTON,VIC,61601007,Bilston Kelley,141.9962453,-37.7246439
AHD,A014786,PATS TYRE SERVICE,NSW,A014786,PATS TYRE SERVICE,8-12 JONES STREET,NSW,61601123,Cummings Mark,147.3838379,-35.1230743
AHD,A014789,BUDGET TYRE OUTLET,QLD,A014789,BUDGET TYRE OUTLET,6/90 SPANCER ROAD,QLD,61601084,Sampson Kieren,153.3440037,-28.0058872
AHD,A015161,SUPERIOR TYRE WHOLESALERS P/L,VIC,A015161,SUPERIOR TYRE WHOLESALERS P/L,531-533 SOMMERVILLE ROAD,VIC,61600991,Hobkirk Calvin,144.8308335,-37.8073189
AHD,A015180,HAWKESBURY TRUCK TYRES,NSW,A015180,HAWKESBURY TRUCK TYRES,8 /31 GROVES AVENUE,NSW,61600775,LUTTRELL STEVE,150.8345904,-33.6280173
AHD,A015359,BALRANALD TYRE SERVICE,NSW,A015359,BALRANALD TYRE SERVICE,191 MARKET ST,VIC,61601007,Bilston Kelley,143.5546309,-34.6325226
AHD,A015720,BILL'S TYRE CENTRE,QLD,A015720,BILL'S TYRE CENTRE,5010 D'AGUILAR HWY,QLD,61600992,Spires Steven,152.5542463,-26.947891
AHD,A015826,TANILBA BAY TYRES AND MECHANICAL,NSW,A015826,TANILBA BAY TYRES AND MECHANICAL,UNIT 1 16 INDUSTRIAL CRESCENT,NSW,61600775,LUTTRELL STEVE,152.0312081,-32.7310461
AHD,A015932,TYRES AND MORE - KYOGLE,NSW,A015932,TYRES AND MORE - KYOGLE,6/10 SUMMERLAND WAY,QLD,61601084,Sampson Kieren,153.0033739,-28.6170995
AHD,A016464,POWERTUNE WHEELS AND TYRES,QLD,A016464,POWERTUNE WHEELS AND TYRES,450 WARWICK ROAD,QLD,61601120,Maclure Adam,152.7448957,-27.6581525
AHD,A016567,GOODYEAR AUTOCARE TAMWORTH,NSW,A016567,GOODYEAR AUTOCARE TAMWORTH,1 WHITE STREET,NSW,61600775,LUTTRELL STEVE,150.9317431,-31.0942107
AHD,A016600,ONE STOP TYRE AND AUTO,NSW,A016600,ONE STOP TYRE AND AUTO,1/2 ROBERTS CLOSE,NSW,61600775,LUTTRELL STEVE,153.3282453,-29.4270476
AHD,A016601,TYREPLUS PHILLIP/ WODEN TYRE,NSW,A016601,TYREPLUS PHILLIP/ WODEN TYRE,6-8 BOTANY STREET,NSW,61601123,Cummings Mark,149.0867342,-35.3510311
AHD,A016649,KEPPEL TYRE AND MECHANICAL,QLD,A016649,KEPPEL TYRE AND MECHANICAL,20 McBEAN STREET,QLD,61600992,Spires Steven,150.7368574,-23.1400646
AHD,A016671,TANILBA BAY AUTOMOTIVE,NSW,A016671,TANILBA BAY AUTOMOTIVE,48 LLOYD GEORGE GROVE,NSW,61600775,LUTTRELL STEVE,152.0013826,-32.7360197
AHD,A016713,GOODYEAR AUTOCARE ARMIDALE,NSW,A016713,GOODYEAR AUTOCARE ARMIDALE,93  DUMARESQ ST,NSW,61600775,LUTTRELL STEVE,151.6712473,-30.5126953
AHD,A016940,MIDCOAST 4WD CENTRE,NSW,A016940,MIDCOAST 4WD CENTRE,25 ACACIA AVENUE,NSW,61600775,LUTTRELL STEVE,152.8910025,-31.4462477
AHD,A017115,MORNINGTON TYRES,VIC,A017115,MORNINGTON TYRES,131 MORNINGTON ROAD,VIC,61601007,Bilston Kelley,147.4037283,-42.8601031
AHD,A018434,GOODYEAR AUTOCARE - TUMUT,NSW,A018434,GOODYEAR AUTOCARE - TUMUT,69 RUSSELL STREET,NSW,61601123,Cummings Mark,148.2231456,-35.3030809
AHD,A018727,TyrePitStop,NSW,A018727,TyrePitStop,UNIT 1 21-23 PRINCESS HIGHWAY,NSW,61600997,Hamid Jallis,151.0155283,-34.0661186
AHD,A018751,ROBINVALE TYRE AND BATTERY SERVICE,VIC,A018751,ROBINVALE TYRE AND BATTERY SERVICE,20 MOORE STREET,VIC,61601007,Bilston Kelley,142.7695915,-34.5855418
AHD,A019117,HARBORD TYRE & SERVICE CENTER,NSW,A019117,HARBORD TYRE & SERVICE CENTER,35 MITCHELL ROAD,NSW,61601123,Cummings Mark,151.2744715,-33.765134
AHD,A019290,TYRERIGHT COFFSHARBOUR,NSW,A019290,TYRERIGHT COFFSHARBOUR,159 ORLANDO STREET,NSW,61600775,LUTTRELL STEVE,153.1306162,-30.2893896
AHD,A019314,TYRERIGHT NARRABRI,NSW,A019314,TYRERIGHT NARRABRI,64 WEE WAA ROAD,NSW,61600775,LUTTRELL STEVE,149.7701019,-30.3094091
AHD,A019549,FAST FREDDIES TYRE SERVICE,VIC,A019549,FAST FREDDIES TYRE SERVICE,23 HUNTER ROAD,VIC,61600996,Bellotto Nicola,145.5057177,-37.6568418
AHD,A019556,KATOOMBA TYRE SERVICE,NSW,A019556,KATOOMBA TYRE SERVICE,5 CASCADE STREET,NSW,61600997,Hamid Jallis,150.3094876,-33.7106283
AHD,A019613,CENTRAL WEST TYRES,NSW,A019613,CENTRAL WEST TYRES,CNR MOLONG & DENISON STREET,NSW,61600997,Hamid Jallis,147.1528675,-33.0850038
AHD,A019687,BUDGET TYRES AND MECHANICAL,NSW,A019687,BUDGET TYRES AND MECHANICAL,1 WARDELL RD,NSW,61600997,Hamid Jallis,151.1676524,-33.9111516
AHD,A019775,MISTER TYRES,NSW,A019775,MISTER TYRES,21 KING ROAD,NSW,61601123,Cummings Mark,151.110077,-33.6982155
AHD,A019777,GOODYEAR BAYSWATER,VIC,A019777,GOODYEAR BAYSWATER,UNIT 1 2 SCORESBY ROAD,VIC,61600996,Bellotto Nicola,145.2704305,-37.8407299
AHD,A020318,GOLDEN EAGLE TYRES,NSW,A020318,GOLDEN EAGLE TYRES,UNIT 1/2 MELISSA STREET,NSW,61601123,Cummings Mark,151.0145547,-33.8756729
AHD,A020669,PRO-AXLE NARELLAN,NSW,A020669,PRO-AXLE NARELLAN,49 TOPHAM ROAD,NSW,61600997,Hamid Jallis,150.7539154,-34.0349382
AHD,A020778,NARRABRI TYRES & AUTO,NSW,A020778,NARRABRI TYRES & AUTO,114 BARWAN ST,NSW,61600775,LUTTRELL STEVE,149.7833617,-30.3219993
AHD,A020881,QUEENSLAND TRANSPORT SUPPLIES PTY L,QLD,A020881,QUEENSLAND TRANSPORT SUPPLIES PTY L,LOT 5/57 HEINEMANN RD,QLD,61601120,Maclure Adam,151.8631655,-27.5426059
AHD,A020888,MITCHAM TYRE & AUTO,VIC,A020888,MITCHAM TYRE & AUTO,462 WHITEHORSE RD,VIC,61600991,Hobkirk Calvin,145.1877364,-37.817737
AHD,A020968,AZZAS TYRES,VIC,A020968,AZZAS TYRES,12/14 PINE ST,VIC,61600991,Hobkirk Calvin,141.6493225,-36.3356236
AHD,A021326,GOODYEAR AUTOCARE ESSENDON,VIC,A021326,GOODYEAR AUTOCARE ESSENDON,73 FLETCHER ST,VIC,61600991,Hobkirk Calvin,144.9190332,-37.7554153
AHD,A021402,TYRE TREAD DANDENONG,VIC,A021402,TYRE TREAD DANDENONG,115 GREENS ROAD,VIC,61600991,Hobkirk Calvin,145.2130432,-38.0141754
AHD,A021403,GOODYEAR AUTOCARE CLEVELAND,QLD,A021403,GOODYEAR AUTOCARE CLEVELAND,73 SHORE STREET WEST,QLD,61601084,Sampson Kieren,153.259356,-27.524771
AHD,A021460,GOODYEAR AUTOCARE MALVERN,VIC,A021460,GOODYEAR AUTOCARE MALVERN,1297 MALVERN RD,VIC,61600991,Hobkirk Calvin,145.0370489,-37.8523941
AHD,A021490,AUTO BOYS,VIC,A021490,AUTO BOYS,1 BLISSINGTON ST,VIC,61600991,Hobkirk Calvin,145.1525017,-37.9331068
AHD,A021613,GOODYEAR AUTOCARE BURWOOD,VIC,A021613,GOODYEAR AUTOCARE BURWOOD,1350 TOORAK RD,VIC,61600991,Hobkirk Calvin,145.0922456,-37.8503098
AHD,A021635,CHAPEL AUTOMOTIVE,VIC,A021635,CHAPEL AUTOMOTIVE,217 NEPEAN HWY,VIC,61600996,Bellotto Nicola,145.0063322,-37.8980557
AHD,A021668,101 PERFORMANCE,NSW,A021668,101 PERFORMANCE,10 IPSWICH ST,NSW,61601123,Cummings Mark,149.163548,-35.3289893
AHD,A021705,R AND A AUTOMOTIVE,NSW,A021705,R AND A AUTOMOTIVE,31 WARRABA RD,NSW,61601123,Cummings Mark,151.2939426,-33.7003791
AHD,A021758,BONES TYRES PTY LTD,NSW,A021758,BONES TYRES PTY LTD,106 JESSIE ST,NSW,61600775,LUTTRELL STEVE,151.663385,-30.5119412
AHD,A021759,HTR OPERATIONS PTY LTD,VIC,A021759,HTR OPERATIONS PTY LTD,2/615 FERNTREE GULLY RD,VIC,61600996,Bellotto Nicola,145.1609215,-37.9032101
AHD,A021829,GOLD COAST TYRE & AUTO,QLD,A021829,GOLD COAST TYRE & AUTO,1 RAMLY DR,QLD,61601084,Sampson Kieren,153.4339243,-28.1025065
AHD,A021882,ERINDALE TYRES,NSW,A021882,ERINDALE TYRES,UNIT 8/20 GARTSIDE ST,NSW,61601123,Cummings Mark,149.099447,-35.405914
AHD,A022113,GOODYEAR AUTOCARE DONCASTER,VIC,A022113,GOODYEAR AUTOCARE DONCASTER,580 DONCASTER ROAD,VIC,61601007,Bilston Kelley,145.1225941,-37.7879133
AHD,A022186,BRIDGESTONE SELECT BARINGA,QLD,A022186,BRIDGESTONE SELECT BARINGA,9 EDISON CRESENT,QLD,61600992,Spires Steven,153.0692976,-26.80844
AHD,A022253,RETYRE KUNDA PARK,QLD,A022253,RETYRE KUNDA PARK,8 AVIAN ST,QLD,61600992,Spires Steven,153.0380211,-26.6643802
AHD,A022257,GOODYEAR NORTH LAKES,QLD,A022257,GOODYEAR NORTH LAKES,1-4 BURKE ST,QLD,61600992,Spires Steven,153.0022253,-27.2256067
AHD,A022292,AGR TYRES,NSW,A022292,AGR TYRES,66 CARLINGFORD ST,NSW,61600997,Hamid Jallis,151.0150262,-33.8848686
AHD,A022297,YORK ST TYRE & AUTO,VIC,A022297,YORK ST TYRE & AUTO,53-57 YORK ST,VIC,61601007,Bilston Kelley,147.140854,-41.4383353
AHD,A022298,GOODYEAR ROCKHAMPTON,QLD,A022298,GOODYEAR ROCKHAMPTON,258 MUSGRAVE ST,QLD,61600992,Spires Steven,150.5241273,-23.3564048
AHD,A022363,BRIDGESTONE SERVICE CENTRE LEETON,NSW,A022363,BRIDGESTONE SERVICE CENTRE LEETON,49-55 KURRAJONG AVE,NSW,61601123,Cummings Mark,146.4083941,-34.5535164
AHD,A022405,GOODYEAR AUTOCARE PORT KEMBLA,NSW,A022405,GOODYEAR AUTOCARE PORT KEMBLA,6 SIRIUS RD,NSW,61601123,Cummings Mark,150.8444679,-34.4589667
AHD,A022426,BENDIGO TYRE AND AUTO,VIC,A022426,BENDIGO TYRE AND AUTO,178 LYTTLETON TERRACE,VIC,61601007,Bilston Kelley,144.2850894,-36.7583351
AHD,A022501,VERMONT SOUTH AUTOCARE,VIC,A022501,VERMONT SOUTH AUTOCARE,602 BURWOOD HIGHWAY,VIC,61600996,Bellotto Nicola,145.1950293,-37.8587666
AHD,A022509,BRIDGESTONE SELECT FAIRY MEADOW,NSW,A022509,BRIDGESTONE SELECT FAIRY MEADOW,UNIT 2-3 135 PRINCES HIGHWAY,NSW,61601123,Cummings Mark,150.8900955,-34.4040014
AHD,A022537,MCKENZIE TYRES,VIC,A022537,MCKENZIE TYRES,16 LEWIS ST,VIC,61601007,Bilston Kelley,145.7192411,-40.9928692
AHD,A022540,DROUIN TYRE AND BATTERY SERVICE,VIC,A022540,DROUIN TYRE AND BATTERY SERVICE,33 WEERONG RD,VIC,61600996,Bellotto Nicola,145.833821,-38.118943
AHD,A022546,GOODYEAR AUTOCARE PENRITH,NSW,A022546,GOODYEAR AUTOCARE PENRITH,24 WOODRIFF ST,NSW,61600997,Hamid Jallis,150.6975409,-33.7544892
AHD,A022604,MARVEL TYRES AND AUTOPARTS,VIC,A022604,MARVEL TYRES AND AUTOPARTS,UNIT 13/75 ELM PARK DR,VIC,61601007,Bilston Kelley,144.7202852,-37.8693765
AHD,A022690,MALLEETEK MINING AND MECHANICAL,NSW,A022690,MALLEETEK MINING AND MECHANICAL,18 SHOWGROUND RD,NSW,61600997,Hamid Jallis,147.1993645,-33.927276
AHD,A022738,TYRE SOLUTION,VIC,A022738,TYRE SOLUTION,176 STONY RISE RD,VIC,61601007,Bilston Kelley,146.3239271,-41.1861278
AHD,A022876,WODONGA TYRE & AUTO,VIC,A022876,WODONGA TYRE & AUTO,73-77 ELGIN BLV,VIC,61600996,Bellotto Nicola,146.8804988,-36.1198049
AHD,A022931,ACT MOBILE TYRE SERVICES,NSW,A022931,ACT MOBILE TYRE SERVICES,1/4 DALEY CRESCENT,NSW,61601123,Cummings Mark,149.043581,-35.1928005
AHD,A022996,DUNLOP SD SWAN HILL PTY LTD,VIC,A022996,DUNLOP SD SWAN HILL PTY LTD,7 MCCRAE ST,VIC,61601007,Bilston Kelley,143.5611333,-35.3409913
AHD,A023302,G&S TYRES,VIC,A023302,G&S TYRES,SHOP 33 17 ERAMOSA RD WEST,VIC,61600996,Bellotto Nicola,145.1714259,-38.2238093
AHD,A023386,WIDETREAD TYRES,VIC,A023386,WIDETREAD TYRES,1158 BURWOOD HWY,VIC,61600996,Bellotto Nicola,145.3023831,-37.8920726
AHD,A023443,NYNGAN TYRES & BATTERIES,NSW,A023443,NYNGAN TYRES & BATTERIES,60 NYMAGEE ST,NSW,61600997,Hamid Jallis,147.1959804,-31.5610489
AHD,A023461,TYRERIGHT BURNIE,VIC,A023461,TYRERIGHT BURNIE,60 MAIN RD,VIC,61601007,Bilston Kelley,145.9402745,-41.0681843
AHD,A023521,GOODYEAR CAMPBELLTOWN,NSW,A023521,GOODYEAR CAMPBELLTOWN,78 Queen St,NSW,61600997,Hamid Jallis,150.8183501,-34.062635
AHD,A023600,SPRINGWOOD TYRE SERVICE,NSW,A023600,SPRINGWOOD TYRE SERVICE,5 TAYLER RD,NSW,61600997,Hamid Jallis,150.5811777,-33.7007849
AHD,A023617,TAMWORTH TYRES AND SUSPENSION,NSW,A023617,TAMWORTH TYRES AND SUSPENSION,360 GOONOO GOONOO RD,NSW,61600775,LUTTRELL STEVE,150.9241254,-31.1204348
AHD,A023690,CAPITAL AUTOMOTIVE SERVICES,NSW,A023690,CAPITAL AUTOMOTIVE SERVICES,2/60 KEMBLA ST,NSW,61601123,Cummings Mark,149.1757114,-35.32326
AHD,A023756,KAYS TYRES,NSW,A023756,KAYS TYRES,85 PRINCES HIGHWAY,NSW,61601123,Cummings Mark,150.790913,-34.5547769
AHD,A024002,EAGLE TRUCK CENTRE,NSW,A024002,EAGLE TRUCK CENTRE,79 HARTLEY RD,NSW,61600997,Hamid Jallis,150.7614006,-34.0418968
AHD,A024357,AVIS RIVERINA,NSW,A024357,AVIS RIVERINA,36 NAGLE ST,NSW,61601123,Cummings Mark,147.3832941,-35.1247049
AHD,A024641,JAW TYRE SERVICE,NSW,A024641,JAW TYRE SERVICE,26 PITTFORD ST,NSW,61600775,LUTTRELL STEVE,150.6883174,-31.5131441
AHD,A024643,GOODYEAR AUTOCARE HUONVILLE,VIC,A024643,GOODYEAR AUTOCARE HUONVILLE,6 SALE ST,VIC,61601007,Bilston Kelley,147.0490364,-43.0311464
AHD,A024699,PERFORMANCE TYRES & MORE NAMBOUR,QLD,A024699,PERFORMANCE TYRES & MORE NAMBOUR,14 PERWILLOWEN RD,QLD,61600992,Spires Steven,152.9538481,-26.6310605
AHD,A024929,HOLZ HEAVY HAULAGE,NSW,A024929,HOLZ HEAVY HAULAGE,250 PICTON RD,NSW,61600997,Hamid Jallis,150.6372039,-34.191104
AHD,A024947,M&M STEFANI PTY,VIC,A024947,M&M STEFANI PTY,2 MOULDER CRT,VIC,61600996,Bellotto Nicola,146.9038465,-36.1211654
AHD,A025305,RADKE'S TYRE AND AUTO,NSW,A025305,RADKE'S TYRE AND AUTO,U5/6R 20 GIGGINS RD,NSW,61600775,LUTTRELL STEVE,151.7303301,-32.7878999
AHD,A025306,BOSCH A.J SERVICE CENTRE,VIC,A025306,BOSCH A.J SERVICE CENTRE,717 SYDNEY RD,VIC,61601007,Bilston Kelley,144.9654428,-37.7347657
AHD,A025466,PEEL VALLEY TYRES TAMWORTH,NSW,A025466,PEEL VALLEY TYRES TAMWORTH,66 PLAIN STREET,NSW,61600775,LUTTRELL STEVE,150.9116909,-31.087602
AHD,A025707,991 PRESTIGE,NSW,A025707,991 PRESTIGE,1 AVERILL ST,NSW,61601123,Cummings Mark,151.0916731,-33.8255073
AHD,A025710,PHILS AUTOMOTIVE REPAIRS,NSW,A025710,PHILS AUTOMOTIVE REPAIRS,UNIT 17/20 LOYALTY RD,NSW,61601123,Cummings Mark,151.0080902,-33.7751231
AHD,A025713,AGFIX MECHANICAL,NSW,A025713,AGFIX MECHANICAL,214 AERODROME ROAD,NSW,61600775,LUTTRELL STEVE,151.5535582,-30.999306
AHD,A026582,TRANS SAVVY,NSW,A026582,TRANS SAVVY,39A GRAND AVE,NSW,61601123,Cummings Mark,151.0449124,-33.8215506
AHD,A026640,MITCHES MOBILE TYRE SERVICE,QLD,A026640,MITCHES MOBILE TYRE SERVICE,38 HALL RD,QLD,61600992,Spires Steven,152.6956316,-26.2205362
AHD,A026810,JOHN MURPHY TYRES & MECHANICAL,SA,A026810,JOHN MURPHY TYRES & MECHANICAL,75 UNLEY RD,SA,61600951,Gultjaeff Jason,138.6074008,-34.945749
AHD,A026876,LOCKETT TYRES,VIC,A026876,LOCKETT TYRES,3 STONY RISE RD,VIC,61601007,Bilston Kelley,146.3436415,-41.209568
AHD,A027140,YELLOW TYRE AND AUTO SERVICE,VIC,A027140,YELLOW TYRE AND AUTO SERVICE,1/2 BROOKE COURT,VIC,61601007,Bilston Kelley,144.6008595,-37.6935359
AHD,A027176,GOLDSTAR TYRES & BATTERIES,SA,A027176,GOLDSTAR TYRES & BATTERIES,30 GLEBE RD,SA,61600951,Gultjaeff Jason,138.8271197,-34.9934167
AHD,A027178,RIPPLET INVESTMENT PTY LTD,SA,A027178,RIPPLET INVESTMENT PTY LTD,50 KAPARA RD,SA,61600951,Gultjaeff Jason,138.5357617,-34.8406831
AHD,A027321,SUCCESS AUTOCARE,WA,A027321,SUCCESS AUTOCARE,UNIT 1/445 YANGEBUP RD,WA,60020059,Gilbert Michael,115.8383455,-32.1233547
AHD,A027322,RIVERLAND TYRE & BATTERY,SA,A027322,RIVERLAND TYRE & BATTERY,1 RIVERVIEW DR,SA,61600951,Gultjaeff Jason,140.60079,-34.2880167
AHD,A027501,LAURIE LOVES TYRES,VIC,A027501,LAURIE LOVES TYRES,86 BROWNS RD,VIC,61601007,Bilston Kelley,147.3142832,-42.966085
AHD,A027563,HIGHWAY SERVICE CENTRE,NSW,A027563,HIGHWAY SERVICE CENTRE,41 GEDDES ST,NSW,61600775,LUTTRELL STEVE,150.574223,-29.5432618
AHD,A027589,EMAJAN PTY LTD,VIC,A027589,EMAJAN PTY LTD,80 FREDERICK ST,VIC,61601007,Bilston Kelley,147.1358417,-41.4429051
AHD,A027598,GREGS TYRES & MECHANICAL,NSW,A027598,GREGS TYRES & MECHANICAL,46 SYDNEY RD,NSW,61600997,Hamid Jallis,149.6007675,-32.6099333
AHD,A027647,ROGER MOORE PTY,NSW,A027647,ROGER MOORE PTY,76 HOPE ST,NSW,61600775,LUTTRELL STEVE,150.5767306,-29.5410684
AHD,A027673,COL CRAWFORD PTY LTD,NSW,A027673,COL CRAWFORD PTY LTD,21 ROGER ST BROOKVALE,NSW,61601123,Cummings Mark,151.2704716,-33.7633852
AHD,A027985,TYRE & WHEEL SOLUTIONS,QLD,A027985,TYRE & WHEEL SOLUTIONS,1/322 SOUTH PINE RD,QLD,61600992,Spires Steven,152.9788812,-27.3269256
AHD,A028110,PURDIES TYRES,QLD,A028110,PURDIES TYRES,32 CAPRICORN ST,QLD,61600992,Spires Steven,147.6379466,-22.8229994
AHD,A028231,SORELL TYRES,VIC,A028231,SORELL TYRES,2/3 OAKS COURT,VIC,61601007,Bilston Kelley,147.5630605,-42.791126
AHD,A028335,TYREMASTER 247 P/L,VIC,A028335,TYREMASTER 247 P/L,2 YALE DR,VIC,61600996,Bellotto Nicola,145.0122968,-37.6496351
AHD,A028478,MACKAS PLANT PTY LTD,NSW,A028478,MACKAS PLANT PTY LTD,2684 NELSON BAY RD,NSW,61601099,Robinson Peter,151.9132654,-32.7918506
AHD,A028494,BOEX TYRES BOWRAL,NSW,A028494,BOEX TYRES BOWRAL,97 KIRKHAM RD,NSW,61601123,Cummings Mark,150.4126454,-34.4825083
AHD,A028608,ELITE AUTOMOTIVE REPAIRS,NSW,A028608,ELITE AUTOMOTIVE REPAIRS,3/49-51 PRIME DRIVE,NSW,61600775,LUTTRELL STEVE,150.9546909,-33.7728611
AHD,A028674,GIPP GROUP TRANSPORT PTY LTD,VIC,A028674,GIPP GROUP TRANSPORT PTY LTD,50 SALESYARD RD,VIC,61600996,Bellotto Nicola,145.9912631,-36.5379381
